customer_id,purchase_frequency,total_amount,recency,customer_lifetime,clv
C0101730000,5,285.43,2,287,285.43
C0101730099,3,228.98,83,241,228.98
C0101730119,2,108.99000000000001,159,29,108.99000000000001
C0101730210,29,687.23,16,314,687.23
C0101730222,23,413.8,6,326,413.8
C0101730311,5,372.98,54,249,372.98
C0101730490,1,749.0,111,0,749.0
C0101730510,1,349.0,152,0,349.0
C0101730602,2,318.99,34,228,318.99
C0101730632,5,394.97,87,247,394.97
C0101730672,3,637.99,68,290,637.99
C0101730711,2,538.0,209,75,538.0
C0101730803,2,368.0,174,127,368.0
C0101730823,28,563.6999999999999,16,345,563.6999999999999
C0101730851,54,1155.53,1,353,1155.53
C0101730895,4,333.98,205,92,333.98
C0101730958,4,196.39,120,224,196.39
C0101731035,4,366.99,110,198,366.99
C0101731115,1,559.0,112,0,559.0
C0101731178,2,458.0,52,51,458.0
C0101731206,3,423.98,28,271,423.98
C0101731338,4,495.98,104,107,495.98
C0101731371,3,222.98000000000002,19,30,222.98000000000002
C0101731469,2,368.0,212,109,368.0
C0101731546,2,318.0,177,186,318.0
C0101731590,4,147.98,111,170,147.98
C0101731636,20,1427.83,22,337,1427.83
C0101731717,3,94.97999999999999,71,131,94.97999999999999
C0101731726,4,93.97,102,159,93.97
C0101731768,2,83.99,141,30,83.99
C0101731796,2,108.99000000000001,204,40,108.99000000000001
C0101731916,2,398.0,141,111,398.0
C0101731949,5,747.9300000000001,17,187,747.9300000000001
C0101731976,33,688.72,21,342,688.72
C0101732040,2,268.95,79,173,268.95
C0101732086,2,328.0,296,27,328.0
C0101732141,5,687.98,1,142,687.98
C0101732209,3,297.99,52,237,297.99
C0101732228,3,127.95,83,247,127.95
C0101732275,1,129.0,246,0,129.0
C0101732292,3,253.99,91,212,253.99
C0101732357,4,542.94,194,158,542.94
C0101732428,4,846.95,7,348,846.95
C0101732520,4,417.94,54,280,417.94
C0101732633,19,448.83,56,300,448.83
C0101732667,2,218.99,98,169,218.99
C0101732705,6,408.98,58,262,408.98
C0101732781,2,333.0,233,94,333.0
C0101732837,3,397.0,25,184,397.0
C0101732868,2,133.99,127,142,133.99
C0101732959,2,428.0,300,55,428.0
C0101733009,3,221.48,89,217,221.48
C0101733064,5,282.98,23,285,282.98
C0101733120,2,301.99,168,182,301.99
C0101733212,14,422.84,41,321,422.84
C0101733261,2,1418.0,25,208,1418.0
C0101733375,5,149.96,36,197,149.96
C0101733459,4,30.96,56,191,30.96
C0101733483,1,79.0,301,0,79.0
C0101733495,1,79.0,353,0,79.0
C0101733530,3,188.98000000000002,209,102,188.98000000000002
C0101733605,5,615.99,12,318,615.99
C0101733651,2,368.0,150,180,368.0
C0101733683,2,94.99,184,16,94.99
C0101733790,32,1029.7,7,356,1029.7
C0101733838,17,472.31000000000006,30,327,472.31000000000006
C0101733845,25,1003.28,1,323,1003.28
C0101733863,3,23.97,80,243,23.97
C0101733904,4,159.94,28,281,159.94
C0101733964,1,29.0,300,0,29.0
C0101733989,2,208.99,89,144,208.99
C0101734056,4,466.98,68,289,466.98
C0101734082,1,39.99,51,0,39.99
C0101734112,3,237.99,145,153,237.99
C0101734171,3,113.97999999999999,32,169,113.97999999999999
C0101734246,4,461.94,88,266,461.94
C0101734287,2,98.99,113,1,98.99
C0101734342,3,418.98,46,305,418.98
C0101734363,2,328.0,176,60,328.0
C0101734426,2,218.0,104,239,218.0
C0101734502,1,94.0,180,0,94.0
C0101734591,1,199.0,361,0,199.0
C0101734638,1,124.0,180,0,124.0
C0101734648,6,299.99,84,245,299.99
C0101734659,3,124.98,10,295,124.98
C0101734694,2,278.0,51,148,278.0
C0101734793,3,278.94,84,275,278.94
C0101734847,5,387.92,42,304,387.92
C0101734920,1,219.0,363,0,219.0
C0101735021,1,149.0,141,0,149.0
C0101735140,2,163.99,304,22,163.99
C0101735187,5,153.41,19,337,153.41
C0101735258,5,168.93,19,207,168.93
C0101735334,25,293.26,11,348,293.26
C0101735412,42,1192.1,10,351,1192.1
C0101735420,3,97.47,126,87,97.47
C0101735503,3,268.98,55,152,268.98
C0101735596,5,671.98,181,110,671.98
C0101735599,2,338.0,23,175,338.0
C0101735605,1,219.0,122,0,219.0
C0101735645,2,223.99,216,16,223.99
C0101735667,5,320.98,79,279,320.98
C0101735754,4,279.98,43,311,279.98
C0101735826,34,997.19,20,338,997.19
C0101735865,17,692.86,10,310,692.86
C0101735935,4,220.48000000000002,68,290,220.48000000000002
C0101735964,2,768.0,181,142,768.0
C0101736188,2,728.0,26,84,728.0
C0101736216,3,577.0,45,82,577.0
C0101736273,3,667.0,58,221,667.0
C0101736366,38,722.14,1,361,722.14
C0101736388,34,818.14,4,328,818.14
C0101736458,2,24.98,108,121,24.98
C0101736466,20,558.79,11,351,558.79
C0101736554,43,834.09,7,357,834.09
C0101736613,7,62.43,77,217,62.43
C0101736641,3,1258.0,274,21,1258.0
C0101736734,5,937.9300000000001,101,260,937.9300000000001
C0101736746,4,526.99,18,345,526.99
C0101736753,5,472.96999999999997,71,283,472.96999999999997
C0101736758,3,128.98,18,252,128.98
C0101736829,2,64.98,114,63,64.98
C0101736979,2,188.99,134,226,188.99
C0101737005,5,413.97,29,326,413.97
C0101737075,1,499.0,188,0,499.0
C0101737109,3,237.0,41,290,237.0
C0101737112,2,238.99,117,210,238.99
C0101737193,49,969.98,7,356,969.98
C0101737228,33,587.69,3,359,587.69
C0101737256,2,268.0,100,72,268.0
C0101737406,3,254.94,7,233,254.94
C0101737447,4,491.99,81,244,491.99
C0101737482,7,185.44,142,191,185.44
C0101737504,4,586.97,19,309,586.97
C0101737549,3,252.0,19,206,252.0
C0101737573,1,189.0,19,0,189.0
C0101737603,17,476.79999999999995,1,321,476.79999999999995
C0101737610,19,380.34,25,339,380.34
C0101737637,3,394.99,83,237,394.99
C0101737708,4,676.99,176,150,676.99
C0101737723,2,788.0,223,80,788.0
C0101737771,3,227.99,59,151,227.99
C0101737772,2,87.49,239,93,87.49
C0101737819,6,432.88,88,184,432.88
C0101737885,2,328.0,265,17,328.0
C0101737888,2,178.99,131,82,178.99
C0101737907,3,387.0,269,65,387.0
C0101737943,4,307.98,81,280,307.98
C0101737989,2,268.0,29,286,268.0
C0101738073,3,268.94,62,206,268.94
C0101738133,3,342.95,114,131,342.95
C0101738222,3,164.99,54,188,164.99
C0101738293,1,559.0,300,0,559.0
C0101738301,4,656.99,141,219,656.99
C0101738367,17,1216.8899999999999,9,348,1216.8899999999999
C0101738404,21,1048.76,14,348,1048.76
C0101738451,19,101.31,21,317,101.31
C0101738467,28,1024.24,12,330,1024.24
C0101738475,31,656.72,21,338,656.72
C0101738619,2,188.0,286,63,188.0
C0101738639,3,1087.99,263,94,1087.99
C0101738654,6,184.95000000000002,44,290,184.95000000000002
C0101738726,32,2113.67,1,355,2113.67
C0101738743,1,119.99,206,0,119.99
C0101738779,1,24.99,271,0,24.99
C0101738854,3,139.98,38,282,139.98
C0101738906,3,153.98,232,99,153.98
C0101738996,17,577.36,1,356,577.36
C0101739044,28,979.76,24,336,979.76
C0101739071,16,1284.82,24,337,1284.82
C0101739114,8,2603.98,83,225,2603.98
C0101739212,1,19.99,178,0,19.99
C0101739300,2,153.95,20,263,153.95
C0101739336,1,139.0,210,0,139.0
C0101739363,3,547.0,62,212,547.0
C0101739409,5,1076.94,5,299,1076.94
C0101739507,3,248.94,169,84,248.94
C0101739567,3,357.99,181,146,357.99
C0101739646,4,356.99,56,304,356.99
C0101739754,1,599.0,57,0,599.0
C0101739845,3,227.99,142,57,227.99
C0101739926,5,491.97,120,226,491.97
C0101739989,3,647.0,35,321,647.0
C0101740002,5,520.99,53,274,520.99
C0101740014,4,424.94,68,251,424.94
C0101740083,3,157.44,140,190,157.44
C0101740128,4,134.48000000000002,74,251,134.48000000000002
C0101740137,2,258.0,123,55,258.0
C0101740209,82,1653.67,3,356,1653.67
C0101740250,1,499.0,182,0,499.0
C0101740331,3,217.0,36,312,217.0
C0101740419,5,507.99,20,329,507.99
C0101740478,4,332.98,55,280,332.98
C0101740561,4,531.99,182,62,531.99
C0101740642,2,498.99,3,52,498.99
C0101740702,4,485.99,23,313,485.99
C0101740737,4,358.98,73,249,358.98
C0101740830,4,536.99,61,205,536.99
C0101740851,14,353.38,1,322,353.38
C0101740862,2,1098.0,127,59,1098.0
C0101740921,2,468.0,23,311,468.0
C0101740999,3,364.99,21,299,364.99
C0101741070,2,498.0,69,248,498.0
C0101741116,4,176.98000000000002,89,176,176.98000000000002
C0101741173,2,363.0,13,202,363.0
C0101741188,4,473.98,140,138,473.98
C0101741257,2,418.0,94,79,418.0
C0101741286,4,446.0,19,131,446.0
C0101741374,3,172.99,249,86,172.99
C0101741436,1,169.0,83,0,169.0
C0101741520,3,183.98,119,152,183.98
C0101741612,2,338.0,16,157,338.0
C0101741686,4,513.97,28,334,513.97
C0101741733,1,269.0,211,0,269.0
C0101741755,3,457.99,92,208,457.99
C0101741844,30,1065.24,3,356,1065.24
C0101741906,7,775.9200000000001,98,178,775.9200000000001
C0101741981,2,608.0,65,77,608.0
C0101742065,1,349.0,148,0,349.0
C0101742077,3,706.49,23,335,706.49
C0101742124,22,1073.3,57,304,1073.3
C0101742130,42,993.13,6,352,993.13
C0101742180,1,279.0,135,0,279.0
C0101742256,3,414.99,120,120,414.99
C0101742285,13,605.3199999999999,25,336,605.3199999999999
C0101742381,1,599.0,296,0,599.0
C0101742460,3,302.99,110,111,302.99
C0101742547,8,1217.98,27,332,1217.98
C0101742621,5,821.94,30,253,821.94
C0101742689,3,277.99,179,115,277.99
C0101742775,2,228.99,176,6,228.99
C0101742788,4,266.99,39,226,266.99
C0101742864,4,197.98,67,228,197.98
C0101742909,2,443.0,147,125,443.0
C0101742914,2,698.0,76,245,698.0
C0101742953,3,697.0,97,213,697.0
C0101743034,2,178.0,132,50,178.0
C0101743087,2,629.0,225,105,629.0
C0101743165,2,428.0,190,151,428.0
C0101743238,3,182.99,21,149,182.99
C0101743283,28,275.23,22,332,275.23
C0101743302,3,407.0,47,235,407.0
C0101743356,3,437.0,106,83,437.0
C0101743457,4,396.95,117,215,396.95
C0101743479,2,268.0,272,28,268.0
C0101743548,4,406.98,57,182,406.98
C0101743601,4,500.98,45,194,500.98
C0101743638,1,499.0,183,0,499.0
C0101743722,2,152.99,263,8,152.99
C0101743746,2,398.99,111,217,398.99
C0101743768,46,798.5500000000001,17,339,798.5500000000001
C0101743854,11,352.4,32,315,352.4
C0101743925,4,92.97,85,267,92.97
C0101743967,1,34.0,232,0,34.0
C0101744060,3,158.98,308,36,158.98
C0101744133,4,486.99,61,269,486.99
C0101744226,5,431.97,144,220,431.97
C0101744314,4,379.43,23,251,379.43
C0101744395,1,39.0,162,0,39.0
C0101744437,2,478.0,264,6,478.0
C0101744525,2,443.0,110,201,443.0
C0101744528,3,467.99,166,97,467.99
C0101744532,3,261.98,141,154,261.98
C0101744620,3,367.99,1,157,367.99
C0101744727,30,618.14,17,336,618.14
C0101744818,4,541.99,38,229,541.99
C0101744872,3,1027.0,55,210,1027.0
C0101744895,47,418.5,17,347,418.5
C0101744910,11,367.41,7,329,367.41
C0101744948,6,451.46,27,211,451.46
C0101745014,24,626.23,35,323,626.23
C0101745106,4,181.98,131,218,181.98
C0101745134,3,182.99,11,261,182.99
C0101745301,16,765.85,60,301,765.85
C0101745371,5,203.95999999999998,38,115,203.95999999999998
C0101745390,3,197.99,21,210,197.99
C0101745451,2,368.0,60,293,368.0
C0101745544,4,496.99,84,265,496.99
C0101745627,4,173.93,60,298,173.93
C0101745718,3,291.99,164,102,291.99
C0101745721,4,1571.0,145,185,1571.0
C0101745803,3,333.98,127,188,333.98
C0101745891,2,301.49,83,26,301.49
C0101745959,3,159.94,153,114,159.94
C0101746024,6,379.47,24,273,379.47
C0101746079,2,188.0,69,255,188.0
C0101746122,4,486.0,98,174,486.0
C0101746178,3,372.0,48,120,372.0
C0101746199,1,259.0,291,0,259.0
C0101746256,3,70.43,119,241,70.43
C0101746267,5,202.45,21,227,202.45
C0101746291,2,478.0,80,248,478.0
C0101746319,3,357.0,21,336,357.0
C0101746338,18,600.34,14,345,600.34
C0101746426,9,323.94,49,280,323.94
C0101746491,48,585.51,8,351,585.51
C0101746547,32,1029.66,17,344,1029.66
C0101746584,6,408.41,25,337,408.41
C0101746616,1,9.99,196,0,9.99
C0101746669,8,598.4,29,324,598.4
C0101746705,6,291.46999999999997,99,259,291.46999999999997
C0101746780,4,382.94,143,110,382.94
C0101746832,29,949.71,32,296,949.71
C0101746897,3,528.94,46,192,528.94
C0101746924,36,332.65000000000003,3,353,332.65000000000003
C0101746927,2,1648.0,13,313,1648.0
C0101746963,3,547.0,104,222,547.0
C0101746979,5,153.96,49,194,153.96
C0101747154,3,207.99,52,194,207.99
C0101747159,4,346.95,27,91,346.95
C0101747393,2,538.0,50,90,538.0
C0101747460,2,348.99,110,154,348.99
C0101747510,3,707.0,105,190,707.0
C0101747550,4,295.98,24,340,295.98
C0101747619,2,178.0,157,175,178.0
C0101747686,4,228.93,147,151,228.93
C0101747698,1,159.0,296,0,159.0
C0101747786,3,467.0,118,214,467.0
C0101747841,1,269.0,144,0,269.0
C0101747923,2,258.0,36,19,258.0
C0101747928,4,140.97,57,192,140.97
C0101747995,1,9.99,146,0,9.99
C0101747998,4,866.0,21,291,866.0
C0101748076,43,789.05,23,340,789.05
C0101748124,3,397.98,158,156,397.98
C0101748160,1,119.99,102,0,119.99
C0101748238,3,377.99,237,120,377.99
C0101748269,3,262.95,44,302,262.95
C0101748325,2,178.0,89,181,178.0
C0101748340,3,847.0,14,254,847.0
C0101748393,5,392.89,59,287,392.89
C0101748522,2,338.0,25,333,338.0
C0101748655,3,273.94,113,161,273.94
C0101748674,2,268.99,149,93,268.99
C0101748753,2,103.99000000000001,67,48,103.99000000000001
C0101748793,2,338.99,88,123,338.99
C0101748841,3,148.98000000000002,77,251,148.98000000000002
C0101748869,4,391.0,210,106,391.0
C0101748929,2,493.0,36,258,493.0
C0101748967,4,266.97,145,118,266.97
C0101748972,2,388.0,132,61,388.0
C0101749014,1,39.99,214,0,39.99
C0101749035,3,547.95,122,82,547.95
C0101749102,3,397.99,26,303,397.99
C0101749139,4,292.98,53,281,292.98
C0101749212,2,428.0,180,129,428.0
C0101749324,2,158.0,17,133,158.0
C0101749326,1,6.99,172,0,6.99
C0101749348,4,462.98,76,281,462.98
C0101749357,3,281.99,50,248,281.99
C0101749376,3,497.99,82,154,497.99
C0101749397,2,448.99,28,326,448.99
C0101749469,1,179.0,300,0,179.0
C0101749517,6,268.96999999999997,19,298,268.96999999999997
C0101749527,2,238.99,141,136,238.99
C0101749585,4,436.99,80,43,436.99
C0101749668,3,277.99,49,307,277.99
C0101749729,1,129.0,30,0,129.0
C0101749812,3,168.94,29,330,168.94
C0101749933,28,319.74,0,358,319.74
C0101749979,29,671.2,11,334,671.2
C0101750029,5,305.99,135,219,305.99
C0101750047,6,518.9100000000001,55,271,518.9100000000001
C0101750081,4,374.98,119,155,374.98
C0101750171,19,1416.32,32,323,1416.32
C0101750217,10,2347.9700000000003,0,297,2347.9700000000003
C0101750227,3,1132.0,10,342,1132.0
C0101750289,3,153.99,22,241,153.99
C0101750373,2,158.99,41,178,158.99
C0101750451,3,187.99,59,152,187.99
C0101750519,4,258.47,24,275,258.47
C0101750565,4,971.99,142,184,971.99
C0101750573,5,684.98,3,218,684.98
C0101750595,1,199.0,78,0,199.0
C0101750608,5,604.99,75,102,604.99
C0101750641,3,292.99,20,250,292.99
C0101750684,2,153.99,172,71,153.99
C0101750735,2,148.99,194,94,148.99
C0101750773,4,267.94,107,187,267.94
C0101750834,2,368.0,86,82,368.0
C0101750885,5,265.46999999999997,6,165,265.46999999999997
C0101750968,1,159.0,206,0,159.0
C0101751007,3,268.98,57,33,268.98
C0101751061,37,1236.6100000000001,6,358,1236.6100000000001
C0101751075,16,1011.87,16,345,1011.87
C0101751081,5,173.97,36,322,173.97
C0101751082,2,203.0,144,3,203.0
C0101751128,3,477.0,133,136,477.0
C0101751147,42,1027.1399999999999,19,345,1027.1399999999999
C0101751205,2,198.0,53,157,198.0
C0101751268,4,576.0,13,314,576.0
C0101751324,4,349.98,98,81,349.98
C0101751397,1,69.0,178,0,69.0
C0101751468,2,189.98000000000002,30,21,189.98000000000002
C0101751482,3,287.99,54,244,287.99
C0101751543,5,144.42000000000002,209,114,144.42000000000002
C0101751560,3,131.94,47,162,131.94
C0101751571,2,368.0,78,41,368.0
C0101751584,3,1067.0,166,173,1067.0
C0101751615,4,372.98,20,247,372.98
C0101751631,3,173.98000000000002,273,81,173.98000000000002
C0101751716,4,646.95,52,189,646.95
C0101751728,4,210.96000000000004,111,212,210.96000000000004
C0101751792,4,274.98,63,301,274.98
C0101751796,4,299.48,23,177,299.48
C0101751862,3,336.99,243,85,336.99
C0101751908,5,265.48,21,326,265.48
C0101751942,5,301.98,19,310,301.98
C0101751982,1,79.0,244,0,79.0
C0101751989,3,177.99,64,162,177.99
C0101752045,2,97.99,56,183,97.99
C0101752086,5,169.97,49,224,169.97
C0101752204,24,1043.82,22,305,1043.82
C0101752247,18,428.85,26,317,428.85
C0101752311,5,580.0,112,234,580.0
C0101752361,3,318.94,99,79,318.94
C0101752404,2,393.0,101,258,393.0
C0101752517,2,1298.0,203,3,1298.0
C0101752541,3,1422.0,63,266,1422.0
C0101752626,7,1421.92,134,165,1421.92
C0101752649,3,136.98,19,251,136.98
C0101752698,5,296.94,81,150,296.94
C0101752780,1,239.0,108,0,239.0
C0101752807,2,728.0,281,75,728.0
C0101752895,1,279.0,233,0,279.0
C0101752907,2,228.0,86,125,228.0
C0101753068,4,249.99,21,312,249.99
C0101753161,3,268.94,6,126,268.94
C0101753234,4,424.99,5,236,424.99
C0101753340,4,448.93,118,124,448.93
C0101753351,4,267.94,117,229,267.94
C0101753412,2,328.99,53,24,328.99
C0101753493,1,99.99,349,0,99.99
C0101753523,4,167.98,57,272,167.98
C0101753558,4,313.99,60,262,313.99
C0101753607,4,284.96,230,42,284.96
C0101753611,4,456.0,212,114,456.0
C0101753664,1,39.95,200,0,39.95
C0101753737,4,306.99,95,93,306.99
C0101753810,1,149.99,88,0,149.99
C0101753863,2,98.99000000000001,168,102,98.99000000000001
C0101753880,32,1193.24,11,353,1193.24
C0101753970,1,449.0,182,0,449.0
C0101754042,3,737.0,177,178,737.0
C0101754131,3,355.49,81,101,355.49
C0101754193,2,388.0,75,55,388.0
C0101754262,3,419.99,114,139,419.99
C0101754310,5,310.99,17,345,310.99
C0101754337,5,141.46,26,248,141.46
C0101754392,5,434.97,25,236,434.97
C0101754451,1,139.0,341,0,139.0
C0101754491,3,213.98,23,221,213.98
C0101754583,3,178.98,148,210,178.98
C0101754673,3,393.94,121,227,393.94
C0101754737,4,388.97,230,119,388.97
C0101754807,1,59.0,230,0,59.0
C0101754873,3,148.98,211,34,148.98
C0101754943,3,123.94,27,269,123.94
C0101755005,3,212.99,29,150,212.99
C0101755061,2,1148.0,25,240,1148.0
C0101755081,4,537.98,182,96,537.98
C0101755100,4,273.94,141,183,273.94
C0101755116,3,373.98,118,149,373.98
C0101755180,3,437.0,20,277,437.0
C0101755242,3,268.99,261,61,268.99
C0101755287,5,382.93,14,349,382.93
C0101755294,2,188.0,52,238,188.0
C0101755333,37,991.11,3,361,991.11
C0101755377,34,664.1999999999999,14,345,664.1999999999999
C0101755391,1,179.0,156,0,179.0
C0101755430,2,508.0,19,238,508.0
C0101755435,2,278.0,60,118,278.0
C0101755533,1,49.99,199,0,49.99
C0101755605,3,472.99,99,83,472.99
C0101755608,1,329.0,6,0,329.0
C0101755692,5,630.0,88,267,630.0
C0101755772,1,449.0,271,0,449.0
C0101755797,40,488.61,4,355,488.61
C0101755806,2,203.0,308,12,203.0
C0101755868,9,1244.45,52,280,1244.45
C0101755900,12,205.85,8,329,205.85
C0101755921,3,237.98000000000002,126,194,237.98000000000002
C0101756005,2,133.99,141,136,133.99
C0101756041,2,203.0,88,265,203.0
C0101756113,4,277.98,57,211,277.98
C0101756205,48,1038.98,22,318,1038.98
C0101756282,25,500.19,46,310,500.19
C0101756291,1,559.0,246,0,559.0
C0101756319,14,325.33000000000004,43,315,325.33000000000004
C0101756354,21,1159.83,7,335,1159.83
C0101756379,33,1172.22,25,315,1172.22
C0101756459,28,908.22,5,357,908.22
C0101756500,5,631.98,78,236,631.98
C0101756537,4,261.91999999999996,144,188,261.91999999999996
C0101756540,4,331.0,30,274,331.0
C0101756592,4,476.0,92,234,476.0
C0101756616,3,357.99,86,245,357.99
C0101756688,2,368.0,72,94,368.0
C0101756755,4,366.98,91,234,366.98
C0101756821,2,668.0,63,182,668.0
C0101756886,4,158.89,50,272,158.89
C0101756898,30,880.24,15,344,880.24
C0101756945,13,575.86,0,323,575.86
C0101757006,1,17.49,233,0,17.49
C0101757079,1,129.0,354,0,129.0
C0101757150,28,1172.72,0,364,1172.72
C0101757225,24,1025.3,27,324,1025.3
C0101757308,2,148.99,121,238,148.99
C0101757388,1,119.0,331,0,119.0
C0101757398,2,168.0,243,83,168.0
C0101757521,2,188.99,203,99,188.99
C0101757673,4,428.98,150,174,428.98
C0101757684,2,698.0,17,182,698.0
C0101757777,3,115.98,118,238,115.98
C0101757802,2,378.0,117,225,378.0
C0101757807,3,192.99,88,217,192.99
C0101757880,1,189.0,42,0,189.0
C0101757950,3,397.0,311,37,397.0
C0101757970,3,302.99,186,177,302.99
C0101758053,4,957.98,210,92,957.98
C0101758204,3,492.0,237,99,492.0
C0101758242,2,343.0,77,174,343.0
C0101758305,3,190.98,105,189,190.98
C0101758331,4,260.98,105,178,260.98
C0101758346,2,69.98,52,131,69.98
C0101758406,2,148.0,72,131,148.0
C0101758473,4,563.48,71,225,563.48
C0101758529,6,651.9300000000001,48,293,651.9300000000001
C0101758574,1,99.99,253,0,99.99
C0101758621,3,257.0,74,236,257.0
C0101758637,24,779.32,21,334,779.32
C0101758710,13,604.88,31,295,604.88
C0101758786,4,548.97,70,229,548.97
C0101758864,2,548.0,0,113,548.0
C0101758887,4,123.97,35,298,123.97
C0101758920,2,648.0,83,12,648.0
C0101758976,17,877.28,12,345,877.28
C0101759012,6,511.41,36,274,511.41
C0101759025,1,39.95,62,0,39.95
C0101759041,1,219.0,268,0,219.0
